Time,X,Y,Z,R,Theta,Phi
13.450000000000001,-0.1452052201667932,0.06968903866565583,-0.25104949613343436,0.14724579075056873,1.5069673081122124,-0.36407160242607156
13.455,-0.15894622016679275,0.08500303866565588,-0.31442349613343434,0.1629857907505697,1.88179930811221,-0.4492316024261019
13.46,0.1298607798332075,-0.037955961334344146,-0.16188449613343442,-0.13471720924943234,0.9824923081122025,0.1797513975739317
13.465,-0.08140522016679266,0.12562703866565575,-0.27784549613343434,0.08792679075056839,1.6715563081122045,-0.7235076024260881
13.47,0.007058779833207444,0.021772038665655847,-0.3182334961334343,-0.006737209249431471,1.9241503081122069,-0.13737160242607768
13.475,0.06448877983320754,0.026813038665655813,-0.22467949613343444,-0.06509820924943113,1.3626573081122078,-0.19009160242607137
13.48,0.07010577983320665,0.0668230386656558,-0.14600649613343442,-0.06848320924943088,0.8847133081121998,-0.4349486024260959
13.485,0.0775527798332075,-0.03084896133434418,-0.2244724961334344,-0.08167820924943228,1.3623973081121963,0.15501639757391064
13.49,-0.26052022016679216,0.1327340386656557,-0.23620249613343441,0.2665267907505678,1.4111953081122155,-0.6876196024260882
13.495000000000001,0.027399779833207606,0.007593038665655796,-0.04528249613343442,-0.029354209249431808,0.2747363081121992,-0.05953660242608449
13.5,-0.1920132201667936,0.17820903866565577,-0.4139954961334344,0.20519779075056896,2.465341308112204,-0.98518060242609
13.505,0.07022377983320713,-0.04127696133434417,0.05136350386656558,-0.07363020924943178,-0.315489691887802,0.2209343975739212
13.51,0.006478779833206308,0.08164603866565584,-0.12575849613343443,-0.003992209249432362,0.7619183081122034,-0.4978306024260978
13.515,0.03862977983320701,0.05052003866565575,-0.29987549613343434,-0.036706209249432714,1.8164913081122083,-0.32331560242608404
13.52,-0.06110622016679304,0.06591803866565575,0.007446503866565568,0.06336979075056867,-0.03623069188779169,-0.3755156024260832
13.525,0.1531487798332084,0.011285038665655821,-0.13394449613343443,-0.15502220924943103,0.8115093081121958,-0.13006260242608544
13.530000000000001,-0.13568122016679243,0.1557830386656557,-0.29743749613343434,0.1446227907505689,1.7828843081122048,-0.8784916024260728
13.535,-0.11805022016679269,0.01049203866565578,0.13237350386656557,0.1192377907505689,-0.7759686918877944,-0.022915602426087797
13.540000000000001,0.06089577983320535,0.04001603866565578,-0.22711149613343437,-0.06062920924943087,1.3771683081122064,-0.2687046024260899
13.545,-0.16655222016679364,0.09594803866565586,-0.07949249613343443,0.16975779075056768,0.4883593081121976,-0.510846602426091
13.55,-0.026296220166792807,0.04849303866565586,0.1411445038665656,0.030374790750569005,-0.8434506918877926,-0.2850776024260771
13.555,0.026081779833206344,0.08217403866565581,-0.22918649613343436,-0.023015209249431273,1.3874293081122064,-0.5092896024260715
13.56,-0.033298220166792764,0.06704603866565577,0.018900503866565586,0.03588079075056946,-0.1075046918877942,-0.3935976024260759
13.565,-0.016979220166793447,0.05422603866565583,0.10138050386656555,0.020403790750568827,-0.6056736918877985,-0.323239602426077
13.57,-0.006502220166793601,0.01602803866565588,-0.06868049613343442,0.004821790750568626,0.41774130811220145,-0.0976076024260867
13.575000000000001,0.09437177983320744,-0.09804696133434414,0.22151950386656558,-0.09595820924943171,-1.3557346918877866,0.5582153975739114
13.58,0.007401779833208314,0.12614003866565585,0.1075525038665656,0.0013197907505693974,-0.6457506918877951,-0.7660796024260951
13.585,-0.19209922016679315,-0.04220296133434415,0.08623750386656556,0.18889779075056964,-0.4915986918877988,0.31526439757390634
13.59,0.08070277983320727,-0.013236961334344221,0.13962550386656564,-0.08030820924943088,-0.853529691887783,0.046862397573897444
13.595,-0.08064722016679328,0.09416803866565576,0.1070525038665656,0.08678279075056836,-0.6298586918877871,-0.5361906024260809
13.6,-0.01829622016679369,-0.04163596133434417,0.12492250386656559,0.016411790750568613,-0.748113691887792,0.2536193975739077
13.605,0.06933577983320736,0.0068310386656558674,0.07017750386656557,-0.06948420924943138,-0.42938069188778316,-0.07075260242607483
13.61,0.08196577983320706,-0.049127961334344224,0.16025350386656553,-0.08304420924943136,-0.9796356918877903,0.2645753975739292
13.615,0.19847377983320846,-0.0635009613343442,0.26723450386656555,-0.19613820924943162,-1.6608566918877836,0.31248739757389743
13.620000000000001,0.14047077983320552,-0.01862196133434419,0.08702050386656555,-0.14164620924943186,-0.5420596918877973,0.05772639757392386
13.625,-0.27141222016679223,0.018970038665655768,0.22744850386656557,0.27580879075056847,-1.308454691887786,-0.01722460242607481
13.63,0.09843177983320649,-0.060655961334344206,0.2594975038665656,-0.09650920924943143,-1.587545691887794,0.329119397573913
13.635,0.07384977983320772,0.06248003866565582,0.1547405038665656,-0.06816020924943103,-0.943296691887792,-0.4101686024260748
13.64,-0.100305220166793,-0.057271961334344146,0.2619915038665656,0.10204579075056924,-1.5530156918878046,0.3746673975739095
13.645,0.24138677983320705,-0.13865696133434421,0.38445650386656566,-0.23703820924943045,-2.398016691887801,0.7627743975739287
13.65,0.021465779833207722,-0.004702961334344178,0.1119065038665656,-0.021442209249432555,-0.675566691887806,0.016924397573910295
13.655000000000001,0.11937677983320759,-0.1550479613343442,0.3509175038665656,-0.1178992092494317,-2.1521436918877836,0.8986083975739174
13.66,-0.1575792201667944,-0.026287961334344252,0.17294550386656557,0.15769179075056872,-1.0105956918877976,0.20952139757391663
13.665000000000001,-0.189626220166793,-0.012236961334344217,0.0823615038665656,0.1880537907505689,-0.4687716918877922,0.13739339757389604
13.67,0.035735779833207505,-0.06318896133434422,0.3961025038665656,-0.027465209249431556,-2.397734691887788,0.3654813975739099
13.675,-0.08182322016679247,0.017558038665655796,0.14002850386656554,0.08374579075056929,-0.8276126918877904,-0.07844260242607148
13.68,0.1782067798332062,-0.12193596133434421,0.3148055038665656,-0.17682120924943068,-1.9485306918877936,0.6785613975739234
13.685,0.06534277983320612,-0.03451896133434413,0.18321950386656558,-0.06488220924943114,-1.1157976918877892,0.18162839757391072
13.69,0.062438779833206975,-0.1665439613343442,0.17591650386656557,-0.06894620924943076,-1.0722186918877947,0.984179397573933
13.695,0.0730397798332064,-0.10968596133434418,0.2675465038665656,-0.07341820924943056,-1.6306746918878017,0.6356233975739026
13.700000000000001,-0.04365022016679379,-0.04394196133434421,0.1194235038665656,0.04143879075057008,-0.711004691887791,0.2761103975739384
13.705,0.06609977983320624,-0.02164396133434416,0.12558450386656553,-0.06663420924943089,-0.7657766918877909,0.10322839757392287
13.71,-0.1452132201667943,-0.05607496133434426,0.22207850386656558,0.1453667907505699,-1.3050676918877824,0.3821283975739159
13.715,-0.02833722016679299,0.013231038665655828,0.056376503866565605,0.028092790750568003,-0.3337316918877886,-0.07255260242607775
13.72,0.12510877983320584,-0.013970961334344233,0.2622285038665656,-0.1203022092494309,-1.6103116918877984,0.03497639757392181
13.725,-0.033351220166792164,-4.296133434418038e-05,0.03859950386656558,0.03194279075056791,-0.2263476918877924,0.00900539757392339
13.73,-0.010978220166792193,-0.02324096133434423,-0.013166496133434428,0.007436790750569104,0.08313130811220361,0.14039939757392364
13.735,0.19113077983320614,0.1073110386656559,-0.09586049613343442,-0.18625420924943206,0.5771653081122028,-0.7346926024260715
13.74,-0.1330392201667926,0.07928803866565574,-0.24056649613343437,0.135637790750568,1.4454593081122087,-0.42593060242609837
13.745000000000001,0.1768797798332081,-0.15512896133434426,0.17128950386656558,-0.1828512092494316,-1.0666486918877893,0.8830293975739147
13.75,-0.26270722016679315,0.16402303866565585,-0.2220264961334344,0.27090279075056845,1.3277523081122127,-0.8697636024260821
13.755,-0.02341222016679292,-0.005472961334344226,-0.06579949613343443,0.020393790750567433,0.4010173081122051,0.03799739757391153
13.76,-0.18013822016679373,0.2913530386656558,0.08939850386656559,0.20131479075056893,-0.5086196918877843,-1.657315602426087
13.765,-0.1018292201667929,0.17526603866565574,-0.4324364961334343,0.11565879075056872,2.5908373081122025,-1.0097626024260993
13.77,-0.030432220166793606,0.14636103866565578,0.04219350386656557,0.03913779075056908,-0.2471756918878012,-0.8703436024260671
13.775,-0.022400220166793577,0.07024303866565579,-0.2593424961334344,0.02487879075056817,1.5659653081122005,-0.41724860242607675
13.780000000000001,0.1310417798332065,-0.13736296133434425,-0.12637749613343444,-0.1411782092494322,0.765145308112213,0.7871583975739266
13.785,0.17038477983320707,-0.09752096133434424,-0.048334496133434435,-0.17812020924943198,0.2851123081122071,0.5309783975739261
13.790000000000001,-0.02403822016679338,0.026860038665655835,-0.2937244961334344,0.024166790750569902,1.7729733081122023,-0.15604860242607443
13.795,0.056840779833207886,-0.0005859613343441406,0.020139503866565576,-0.05841420924943121,-0.12409869188779196,-0.021069602426087342
13.8,-0.10371622016679286,0.1496520386656558,-0.07749349613343443,0.11102079075056877,0.4745273081122039,-0.8565946024260772
13.805,-0.12958922016679356,0.054018038665655854,-0.2500204961334344,0.1306087907505694,1.502069308112215,-0.2772796024260974
13.81,-0.155149220166794,0.0946530386656558,0.1288145038665656,0.16167579075056956,-0.7479156918877945,-0.5079166024260705
13.815,-0.0786952201667922,-0.0398419613343442,-0.03693549613343442,0.07381479075056939,0.2304243081122084,0.26340039757391154
13.82,-0.2278682201667934,-0.015032961334344239,-0.022354496133434425,0.2243117907505691,0.1532983081122015,0.16708639757393332
13.825000000000001,-0.16273222016679437,-0.07756096133434416,0.01166750386656557,0.15627779075057,-0.05323669188780087,0.5151543975739169
13.83,-0.033157220166793476,8.303866565577915e-05,0.0613625038665656,0.03219179075056986,-0.36323369188779653,0.008181397573929005
13.835,-0.07114422016679281,0.020991038665655822,0.11943050386656552,0.072743790750568,-0.7060986918877998,-0.10296360242606441
13.84,-0.09233222016679321,-0.03923996133434422,0.05918250386656557,0.08890079075056952,-0.3433136918877974,0.2644223975739176
13.845,-0.013972220166793245,0.03944503866565578,0.0355315038665656,0.015040790750567938,-0.20969269188779235,-0.23559260242607297
13.85,-0.14380322016679262,-0.06272196133434411,0.1070635038665656,0.1400587907505687,-0.622015691887793,0.4211603975739361
13.855,-0.04824422016679288,-0.06652496133434423,0.15443750386656555,0.045768790750567806,-0.9206526918877923,0.4131043975739256
13.86,0.3176007798332074,-0.24337196133434424,0.17893350386656556,-0.32676020924943056,-1.1437516918877972,1.3939693975739196
13.865,-0.28104622016679415,0.04696903866565587,0.07522150386656559,0.28276379075056984,-0.4146256918877893,-0.17754860242607762
13.870000000000001,0.021075779833206503,-0.1426599613343442,0.11898350386656557,-0.02825220924943054,-0.7194736918877962,0.8507263975739302
13.875,-0.08909122016679406,0.06785803866565579,0.11580450386656557,0.09360979075056783,-0.6811506918877908,-0.3757756024260804
13.88,-0.24717722016679314,0.0025900386656558167,0.1084875038665656,0.2469797907505685,-0.6147756918877971,0.07019339757391052
13.885,0.016753779833206344,-0.08603396133434421,0.15577050386656557,-0.020102209249431766,-0.9406876918877995,0.5097533975739107
13.89,-0.038569220166793226,-0.07013896133434412,0.16027650386656558,0.03609579075056843,-0.9575106918877877,0.4316743975739083
13.895,-0.17901922016679275,-0.03160196133434418,0.06194250386656558,0.17591879075056824,-0.3493786918878041,0.24824839757391107
13.9,0.04232677983320774,-0.16220496133434428,0.07559850386656558,-0.051412209249431275,-0.45992169188779686,0.9632443975739247
13.905000000000001,0.1031007798332063,-0.04640696133434414,0.23653050386656557,-0.10129720924943099,-1.4485766918877911,0.24071039757392854
13.91,-0.08260122016679285,-0.046002961334344186,-0.06916949613343443,0.07710279075056889,0.42354730811220836,0.3015313975739327
13.915000000000001,0.17892177983320756,-0.12664096133434424,0.11710350386656555,-0.1851522092494308,-0.7335116918877955,0.7072633975739048
13.92,0.1498027798332061,-0.03084096133434417,0.055784503866565596,-0.15236720924943206,-0.3520116918877929,0.12909239757390728
13.925,0.17586277983320717,-0.13902496133434425,0.0453575038665656,-0.1843382092494307,-0.29179969188780003,0.7843043975739131
13.93,0.2446887798332068,-0.18715196133434422,0.08279250386656559,-0.254453209249432,-0.5322326918877959,1.062197397573919
13.935,0.4213147798332057,-0.20387896133434422,0.0352805038665656,-0.4325792092494309,-0.25800169188779565,1.1203033975739283
13.94,0.3274847798332069,-0.13867496133434423,0.025741503866565568,-0.33610020924943046,-0.1871706918877973,0.7371393975739063
13.945,-0.1499552201667928,0.06096703866565583,-0.09750449613343445,0.150729790750569,0.5947283081122126,-0.3104826024260835
13.950000000000001,0.38439677983320736,-0.1547059613343442,-0.2172624961334344,-0.39467120924943105,1.3363283081122035,0.8206513975739195
13.955,-0.017036220166793424,0.05100503866565581,-0.045988496133434406,0.01777179075056864,0.2815943081122075,-0.30386060242609053
13.96,0.02493077983320622,-0.12014796133434419,-0.14489849613343442,-0.034356209249431086,0.8777023081122084,0.7134733975739147
13.965,0.21971377983320725,-0.0710489613343442,-0.20764549613343442,-0.2260362092494309,1.2671293081122061,0.3517633975738984
13.97,0.354135779833208,-0.1873919613343442,-0.07983049613343443,-0.3661582092494309,0.47216130811220897,1.0344423975739057
13.975,0.07665677983320661,-0.06256396133434411,-0.3176784961334344,-0.08120820924943052,1.9296583081121983,0.3480553975739095
13.98,0.2042887798332068,-0.0744119613343442,-0.17857049613343443,-0.21100820924943,1.0869533081122034,0.37771839757390874
13.985,-0.0028172201667927737,0.04999403866565581,-0.21521249613343443,0.0034897907505689585,1.3014993081122015,-0.3034636024260696
13.99,0.033435779833207536,0.027959038665655793,-0.47695649613343427,-0.028208209249431494,2.887628308112201,-0.1849036024260958
13.995000000000001,0.0959877798332077,0.006011038665655823,-0.053743496133434404,-0.09797920924943088,0.32248030811220785,-0.07589460242608126
14.0,0.18556877983320672,-0.05398096133434422,-0.4048654961334344,-0.1873022092494311,2.4793413081122138,0.2583793975739123
14.005,0.3514767798332067,-0.14282896133434422,-0.2682674961334344,-0.3606102092494315,1.6542523081122087,0.7558923975739101
14.01,0.05566377983320767,-0.022493961334344174,-0.2516904961334344,-0.05903220924943057,1.5263073081122118,0.11213939757390635
14.015,0.054255779833206265,0.00772303866565587,-0.4292544961334344,-0.051873209249430875,2.6032883081122016,-0.07046260242609648
14.02,0.227742779833206,-0.058588961334344145,-0.11801749613343443,-0.233655209249431,0.7130823081122091,0.27206739757391424
14.025,0.07621577983320803,0.03612703866565585,-0.26571449613343434,-0.07570220924943188,1.6129013081122028,-0.251217602426073
14.030000000000001,-0.23734722016679224,0.10967803866565588,-0.4773214961334344,0.2473157907505675,2.830735308112199,-0.5622836024260839
14.035,-0.09523322016679281,0.026310038665655778,-0.023961496133434425,0.09442179075056764,0.15413030811220407,-0.12562260242606882
14.040000000000001,0.1890437798332066,-0.03533896133434417,-0.2864404961334344,-0.19241520924943084,1.7507493081122083,0.1425203975739119
14.045,-0.17830622016679346,0.019183038665655783,-0.2991674961334344,0.17771679075056912,1.7897733081122056,-0.05234960242609686
14.05,-0.06808922016679299,-0.01650896133434427,0.06813750386656559,0.06619779075056963,-0.39970269188779334,0.1201963975739143
14.055,-0.0931482201667918,0.1358720386656558,-0.3879524961334344,0.10269879075056908,2.3276073081122095,-0.7793396024260691
14.06,-0.057988220166794176,0.006905038665655774,-0.028101496133434413,0.055995790750568236,0.1763703081122148,-0.02358760242609646
14.065,-0.2700052201667936,0.18755203866565576,-0.09744649613343445,0.27964879075056875,0.5971003081122066,-1.0040106024260982
14.07,-0.2870862201667928,0.13401903866565582,-0.24410449613343443,0.2932027907505697,1.4557813081122108,-0.6837736024260783
14.075000000000001,-0.21948522016679314,0.07189403866565583,0.07986650386656557,0.22308579075057,-0.4494846918877866,-0.34751660242608906
14.08,-0.09170022016679369,0.08371603866565573,-0.055632496133434406,0.09439779075056962,0.3433543081122142,-0.4692506024260927
14.085,-0.10345722016679305,0.10671303866565579,-0.03042749613343442,0.10797879075056814,0.19362730811220136,-0.6012696024260781
14.09,-0.2615042201667928,0.1344600386656558,0.07297350386656559,0.26923479075056794,-0.40312069188778965,-0.6973086024260969
14.095,-0.2177342201667926,0.1337220386656558,-0.021310496133434425,0.22400579075056892,0.14711930811221263,-0.7118656024260649
14.1,-0.2986152201667923,0.18788803866565576,-0.06216249613343442,0.3083857907505701,0.3914883081122045,-0.9928256024260866
14.105,-0.13332222016679218,0.11937703866565579,0.2780055038665656,0.1468657907505689,-1.6373046918877887,-0.6636786024260805
14.11,-0.2718122201667931,0.12449203866565575,-0.002251496133434417,0.27749879075056844,0.03895730811220544,-0.6345946024260688
14.115,-0.1537222201667926,0.08162003866565574,0.16004650386656558,0.1602427907505691,-0.9335386918878011,-0.43133260242610205
14.120000000000001,-0.055714220166792526,0.028329038665655774,0.37313150386656563,0.06785779075056717,-2.2280106918878,-0.15270760242609682
14.125,-0.2868302201667926,0.1812640386656558,0.05151150386656559,0.29759079075056843,-0.27405369188779766,-0.959591602426065
14.13,-0.11465922016679209,0.1496090386656558,0.3361385038665656,0.13316679075056992,-1.9870436918877887,-0.8513766024260921
14.135,-0.24841222016679254,0.1530410386656558,0.18882150386656557,0.26068479075056833,-1.0847536918877947,-0.8118256024260749
14.14,-0.047828220166793355,0.13450303866565588,0.2678995038665656,0.0623687907505682,-1.5982346918877934,-0.7914556024260894
14.145,-0.15470722016679442,0.0673990386656557,0.19133350386656559,0.161258790750569,-1.1190706918877962,-0.3467076024260852
14.15,-0.036188220166793475,0.004859038665655783,0.2698925038665656,0.04202079075056794,-1.6153396918877942,-0.019375602426072606
14.155000000000001,0.11610577983320602,0.04396403866565583,0.3146715038665656,-0.10529920924943083,-1.9267566918877856,-0.3149386024260598
14.16,-0.12884422016679334,0.10756703866565583,0.10065950386656555,0.1356357907505695,-0.5845626918877936,-0.595532602426096
14.165000000000001,-0.010246220166792903,0.01952203866565577,0.3399945038665656,0.0202857907505701,-2.043386691887801,-0.11721560242606342
14.17,0.06922677983320723,0.16879103866565573,0.2786225038665657,-0.05113120924943196,-1.6921906918877991,-1.0522886024260802
14.175,0.018534779833207487,0.09035403866565575,0.15555750386656558,-0.01104320924943117,-0.9377276918877978,-0.5554176024260816
14.18,0.3827327798332074,-0.08359196133434421,0.2687375038665656,-0.380984209249432,-1.720259691887787,0.374178397573922
14.185,0.14014777983320745,0.0509970386656558,0.3057785038665656,-0.12920820924943058,-1.8792636918877972,-0.36771860242607246
14.19,0.09325377983320567,-0.11673396133434424,0.09705950386656555,-0.09964320924943072,-0.5972886918877944,0.6723963975739135
14.195,0.22912777983320687,-0.0752729613343442,0.33505850386656555,-0.22419520924943206,-2.0878966918877886,0.3746513975739215
14.200000000000001,0.23326377983320765,-0.03742296133434415,0.24001650386656556,-0.23048320924943166,-1.5015246918877916,0.13936139757392954
14.205,0.12247277983320692,-0.030870961334344256,0.24203850386656559,-0.11950720924943083,-1.4866316918877913,0.13910239757392975
14.21,0.05927777983320659,0.050499038665655804,0.14551950386656556,-0.05471320924943172,-0.8848326918877913,-0.3315556024260847
14.215,0.172544779833207,-0.05102496133434427,0.3299365038665656,-0.16667720924943033,-2.0385726918877904,0.24475339757392434
14.22,0.28685477983320673,-0.14825096133434426,0.20992150386656558,-0.29097520924942993,-1.3291996918877913,0.8089173975739011
14.225,0.2478707798332057,-0.18067496133434421,0.1713595038665655,-0.25486820924943226,-1.0816326918877874,1.0212123975739127
14.23,-0.05168822016679289,-0.08315996133434418,0.18099550386656557,0.04915879075056914,-1.079534691887798,0.5139793975739276
14.235,0.39480677983320583,-0.19338696133434422,0.17230450386656557,-0.40210120924943216,-1.1180786918877996,1.061160397573922
14.24,0.38436977983320625,-0.1343979613343442,0.1972045038665656,-0.3881142092494303,-1.2718646918877965,0.6929653975739082
14.245000000000001,0.003917779833206274,0.020870038665655774,0.16356350386656557,-0.0008782092494323013,-0.9842056918877912,-0.1307346024260941
14.25,0.025037779833207853,-0.07098496133434415,-0.1512764961334344,-0.031932209249431555,0.91629130811221,0.4161553975739247
14.255,0.09837577983320576,-0.1253519613343442,0.2779795038665656,-0.09902220924943012,-1.7009796918877924,0.7233763975739232
14.26,0.15556777983320633,-0.1954929613343442,0.23072250386656556,-0.16120420924943182,-1.427343691887796,1.1366913975739061
14.265,0.058195779833206326,-0.2092229613343442,-0.16519649613343443,-0.0714622092494325,1.0014053081122145,1.2445253975739026
14.27,0.1668287798332056,-0.2168279613343442,0.2881985038665656,-0.17089020924943213,-1.783117691887793,1.2649413975739145
14.275,0.018212779833206887,-0.14253296133434426,-0.07629249613343442,-0.028552209249431613,0.46245730811220964,0.850771397573902
14.280000000000001,-0.01672122016679292,-0.11920096133434424,-0.22681149613343443,0.007754790750567368,1.3712093081122023,0.7199883975738939
14.285,0.09298977983320611,-0.08898696133434422,0.3389115038665656,-0.0889622092494308,-2.069830691887785,0.5034663975738961
14.290000000000001,-0.048500220166793145,-0.03713396133434428,-0.17053649613343444,0.04342679075056908,1.0310603081122056,0.23691039757391613
14.295,-0.09305222016679261,-0.1550389613343442,-0.26464849613343433,0.0827827907505688,1.5930803081122096,0.9563013975739179
14.3,-0.0207462201667933,-0.20849996133434426,0.3263945038665656,0.018444790750569456,-1.9619356918877997,1.258929397573916
14.305,-0.020828220166792335,-0.19295596133434423,-0.11471349613343443,0.008108790750568888,0.6953823081122184,1.1653163975739114
14.31,-0.1469542201667934,-0.12303296133434424,-0.3825254961334344,0.14043579075056897,2.289353308112215,0.7803673975739055
14.315,-0.014412220166792574,-0.17479996133434425,0.3499795038665656,0.014667790750568203,-2.1052916918877966,1.0543083975739134
14.32,-0.15694822016679236,-0.03022796133434419,-0.31835349613343433,0.15381179075056814,1.9061673081122055,0.23265339757392065
14.325000000000001,-0.12075022016679349,-0.1944119613343442,-0.24824449613343444,0.10857579075056899,1.493081308112213,1.1983063975739237
14.33,-0.2717892201667925,-0.03953896133434415,0.06374050386656557,0.26811479075056954,-0.3490736918877926,0.3256713975739213
14.335,-0.021468220166792975,-0.0939859613343442,-0.22811849613343438,0.013766790750569271,1.3787243081122005,0.5696283975739159
14.34,-0.11341922016679289,-0.19677496133434422,-0.23518149613343442,0.10100779075056807,1.4156353081122035,1.210635397573918
14.345,-0.3615882201667936,-0.07664996133434428,0.0010005038665655873,0.354743790750568,0.026017308112205054,0.5701623975739035
14.35,-0.07770422016679314,-0.1373569613343442,-0.3082144961334343,0.06895779075056815,1.8552263081122111,0.8463773975739112
14.355,-0.14866522016679187,-0.06310596133434417,-0.1816414961334344,0.1420507907505682,1.0947203081122185,0.4249903975739012
14.36,-0.1235272201667935,-0.09487596133434424,-0.04645149613343442,0.11554579075056799,0.28962830811220236,0.6060663975739199
14.365,-0.22323122016679264,-0.03590996133434416,-0.31946549613343433,0.2196757907505694,1.9052293081122151,0.2884243975739135
14.370000000000001,-0.2077652201667927,-0.06286496133434423,-0.19012449613343443,0.2011247907505689,1.1430523081122062,0.44230939757391596
14.375,0.08557277983320585,-0.1225699613343442,-0.09568349613343445,-0.09498220924943203,0.5782563081122052,0.710238397573897
14.38,-0.0027952201667932504,-0.00028396133434422706,-0.1932494961334344,9.579075056883915e-05,1.1691603081122,-0.0007756024260804251
14.385,0.0541437798332066,-0.20271596133434425,-0.07769249613343443,-0.06705620924943126,0.46958330811219495,1.2059963975739203
14.39,-0.20332322016679175,0.05780603866565587,-0.28102549613343436,0.20485279075056953,1.679841308112205,-0.27088660242609464
14.395,-0.029453220166792665,-0.02102196133434415,-0.06197049613343441,0.025523790750568615,0.37819030811221266,0.13357839757392148
14.4,-0.09179022016679207,0.019406038665655875,-0.18335049613343443,0.09007879075056899,1.1065303081122158,-0.0857366024261016
14.405000000000001,-0.09141722016679234,0.0531750386656558,-0.15246449613343444,0.09176479075056841,0.9218993081122052,-0.2872896024260631
14.41,-0.11054822016679211,0.015046038665655726,-0.12065149613343443,0.10839879075056823,0.7319043081122092,-0.05277760242609629
14.415000000000001,0.14552977983320653,-0.0631729613343442,-0.15119549613343441,-0.15181820924943082,0.9172833081122067,0.32853939757389944
14.42,0.018166779833207563,0.05261603866565572,-0.15690749613343444,-0.017604209249430767,0.9501583081121967,-0.3277106024261006
14.425,0.25627977983320777,-0.06537096133434424,-0.01783749613343442,-0.26183120924943115,0.09120330811220215,0.30411039757393
14.43,0.11706077983320715,0.1300380386656558,-0.17374249613343443,-0.11067020924943108,1.0544223081121973,-0.8396426024260738
14.435,-0.15372822016679347,0.029748038665655833,-0.10438049613343442,0.15244779075056933,0.6355913081122142,-0.12402060242607763
14.44,0.12942477983320697,0.0715140386656558,-0.11359949613343442,-0.1273292092494317,0.6870513081122058,-0.48847660242609586
14.445,0.07442977983320709,0.1383230386656558,-0.23172849613343438,-0.0670982092494318,1.4056183081122133,-0.8702366024260816
14.450000000000001,0.11476877983320652,-0.01797296133434418,0.18096650386656557,-0.11329420924943012,-1.1119216918877977,0.06320439757393459
14.455,0.1178297798332072,0.0710780386656558,-0.20205649613343443,-0.11554920924943181,1.2274943081122163,-0.48089360242608487
14.46,0.0501597798332075,0.09241403866565583,-0.09310649613343445,-0.04672620924943173,0.5637603081121969,-0.5814486024260707
14.465,0.0913927798332058,0.0764180386656558,0.08719650386656558,-0.08650820924943062,-0.5352616918877939,-0.5021486024260814
14.47,0.21588577983320686,0.08008303866565573,-0.0074334961334344245,-0.21215220924943182,0.03077830811220707,-0.5783816024260834
14.475,-0.01287722016679384,0.16389903866565572,-0.02537849613343443,0.021994790750568285,0.15774630811219795,-0.9836856024260844
14.48,-0.11550022016679329,0.14868403866565574,-0.04610849613343442,0.12292779075056957,0.28798030811221365,-0.845501602426089
14.485,0.31456577983320677,0.10187703866565583,0.11397850386656558,-0.3065272092494313,-0.7342896918877924,-0.7577796024260753
14.49,-0.12358822016679406,0.2782710386656559,-0.05535849613343443,0.14159579075056772,0.3439653081122064,-1.610089602426064
14.495000000000001,0.09000977983320699,-0.0015249613343442743,0.0962195038665656,-0.09003420924943141,-0.5907426918877943,-0.027798602426094436
14.5,0.046263779833206495,0.20997503866565576,0.11216150386656559,-0.03067120924943204,-0.6785496918877922,-1.2898536024260985
14.505,0.051213779833207386,0.09070303866565582,0.031514503866565576,-0.04656320924943117,-0.1919156918877971,-0.5715606024260812
14.51,0.017770779833205498,0.12817503866565574,0.05102050386656557,-0.010126209249431785,-0.30594469188778506,-0.783001602426089
14.515,-0.03046822016679331,0.1666930386656558,0.030051503866565576,0.040530790750569284,-0.17406369188779222,-0.9921546024260753
14.52,-0.1335222201667935,0.20826503866565585,0.0783905038665656,0.14750279075057,-0.45050669188779274,-1.1904576024260856
14.525,0.135626779833207,-0.017417961334344208,0.08350650386656559,-0.13682320924943184,-0.5198506918877936,0.0521423975738965
14.530000000000001,0.030876779833207788,0.1515560386656558,0.16683150386656556,-0.01846920924943177,-1.007284691887787,-0.929959602426101
14.535,-0.14826122016679225,0.14468903866565577,0.06957650386656558,0.15701579075056835,-0.39694869188779736,-0.8071106024260989
14.540000000000001,-0.08062622016679302,0.1229190386656558,0.09843950386656558,0.08861679075056893,-0.5780776918877959,-0.7076996024260954
14.545,0.05111177983320734,0.0890310386656558,0.16214850386656557,-0.04341420924943065,-0.9836566918877849,-0.561398602426073
14.55,0.06812777983320727,0.07508703866565573,0.0433035038665656,-0.06431820924943224,-0.26541769188778774,-0.4842046024260815
14.555,-0.17057222016679244,0.12362103866565581,0.14565350386656553,0.1795877907505686,-0.8448016918877923,-0.6727266024260875
14.56,-0.0106712201667928,0.05438103866565585,0.13481450386656554,0.0150017907505687,-0.8079586918877877,-0.32671860242607564
14.565,-0.11560922016679345,0.1446130386656558,0.0845445038665656,0.12478379075056965,-0.49012569188779453,-0.8212706024260744
14.57,-0.1418532201667936,0.10898603866565586,0.1284535038665655,0.1494207907505681,-0.7477406918877958,-0.5984016024260715
14.575000000000001,-0.1256132201667938,0.14161603866565578,0.18421650386656557,0.137289790750568,-1.0815036918878005,-0.7990086024260908
14.58,-0.20806622016679305,0.17998503866565577,0.1063695038665656,0.2201727907505687,-0.6061916918877981,-0.9882176024260678
